N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
563613,2021-08-18 08:49:00,12688.0,Israel,3028,487381
564821,2021-08-30 12:16:00,14078.0,United Kingdom,73,22146
565123,2021-09-01 11:56:00,17949.0,United Kingdom,96,48000
574480,2021-11-04 12:42:00,15010.0,United Kingdom,184,30894
556516,2021-06-13 10:46:00,Sin identificar,United Kingdom,50,35142
569684,2021-10-05 14:42:00,13947.0,United Kingdom,44,9060
561878,2021-07-31 12:34:00,17388.0,United Kingdom,59,18983
579000,2021-11-27 16:18:00,13991.0,United Kingdom,14,3130
573586,2021-10-31 14:48:00,14704.0,United Kingdom,1,1500
556271,2021-06-09 19:40:00,17483.0,United Kingdom,50,15510
556495,2021-06-12 15:14:00,18069.0,United Kingdom,179,30431
562042,2021-08-02 10:19:00,13075.0,United Kingdom,485,91961
543043,2021-02-02 17:15:00,17848.0,United Kingdom,13,4435
542535,2021-01-28 13:37:00,12735.0,France,105,45980
552676,2021-05-10 15:07:00,Sin identificar,United Kingdom,106,86426
555323,2021-06-02 11:02:00,Sin identificar,United Kingdom,29,20409
545327,2021-03-01 15:16:00,13166.0,United Kingdom,216,41720
541001,2021-01-13 10:28:00,16500.0,United Kingdom,1,16500
575203,2021-11-09 10:14:00,13018.0,United Kingdom,24,4296
547079,2021-03-20 15:02:00,15408.0,United Kingdom,106,26718
554557,2021-05-25 10:12:00,15804.0,United Kingdom,314,52536
543586,2021-02-10 11:16:00,15809.0,United Kingdom,112,19880
557846,2021-06-23 10:44:00,17365.0,United Kingdom,554,47382
541511,2021-01-18 16:45:00,17576.0,United Kingdom,54,12882
575483,2021-11-09 16:43:00,16996.0,United Kingdom,154,41518
558113,2021-06-27 08:48:00,14911.0,EIRE,314,61617
537030,2020-12-03 16:44:00,16455.0,United Kingdom,142,24630
562158,2021-08-03 11:45:00,15039.0,United Kingdom,219,53658
578281,2021-11-23 13:53:00,14099.0,United Kingdom,74,21380
571566,2021-10-18 10:19:00,13594.0,United Kingdom,359,39697
572833,2021-10-26 11:41:00,12748.0,United Kingdom,15,3082
580490,2021-12-04 12:48:00,15773.0,United Kingdom,311,63568
573917,2021-11-01 17:08:00,18135.0,United Kingdom,48,14700
561655,2021-07-28 16:00:00,18102.0,United Kingdom,1828,659160
547511,2021-03-23 13:44:00,17411.0,United Kingdom,126,28558
540844,2021-01-11 16:24:00,12971.0,United Kingdom,38,7150
546544,2021-03-14 15:41:00,16570.0,United Kingdom,232,45408
540647,2021-01-10 14:57:00,17406.0,United Kingdom,515,124832
563955,2021-08-22 11:00:00,16652.0,United Kingdom,30,8298
577748,2021-11-21 14:24:00,15159.0,United Kingdom,828,143750
569480,2021-10-04 12:42:00,13408.0,United Kingdom,4,2380
555472,2021-06-03 11:46:00,16701.0,United Kingdom,381,30312
538661,2020-12-13 15:42:00,15194.0,United Kingdom,119,30905
577747,2021-11-21 14:21:00,17450.0,United Kingdom,1182,549024
575391,2021-11-09 15:36:00,14354.0,United Kingdom,90,8778
536808,2020-12-02 16:46:00,17659.0,United Kingdom,64,24780
575493,2021-11-10 08:39:00,18210.0,United Kingdom,271,32137
556264,2021-06-09 18:42:00,16107.0,United Kingdom,94,53290
559401,2021-07-08 10:49:00,15039.0,United Kingdom,95,18581
574035,2021-11-02 12:45:00,14606.0,United Kingdom,60,11301
573407,2021-10-30 15:58:00,18067.0,United Kingdom,189,39633
542353,2021-01-27 12:19:00,16700.0,United Kingdom,463,50836
547196,2021-03-21 12:44:00,12637.0,France,5,463
545300,2021-03-01 12:24:00,15092.0,United Kingdom,116,32316
545896,2021-03-07 17:19:00,15869.0,United Kingdom,118,6159
568411,2021-09-27 10:52:00,Sin identificar,United Kingdom,426,288666
557315,2021-06-19 16:02:00,15535.0,United Kingdom,38,12501
569319,2021-10-03 12:17:00,14290.0,United Kingdom,448,72850
552491,2021-05-09 16:01:00,17033.0,United Kingdom,66,30030
566395,2021-09-12 12:48:00,14952.0,United Kingdom,164,68380
556915,2021-06-15 13:35:00,15036.0,United Kingdom,86,19254
565870,2021-09-07 15:10:00,16828.0,United Kingdom,1,1500
551860,2021-05-04 15:41:00,15508.0,United Kingdom,32,11064
569263,2021-10-03 11:37:00,18102.0,United Kingdom,1702,484910
547872,2021-03-27 14:34:00,16777.0,United Kingdom,50,17725
577060,2021-11-17 14:36:00,14397.0,United Kingdom,92,13180
542277,2021-01-27 10:30:00,14440.0,United Kingdom,191,52901
543117,2021-02-03 13:30:00,12464.0,Belgium,21,21390
537246,2020-12-06 10:27:00,12808.0,Portugal,53,12940
579442,2021-11-29 13:37:00,15152.0,United Kingdom,88,26280
548728,2021-04-04 09:55:00,13198.0,United Kingdom,835,90301
565202,2021-09-01 16:44:00,14482.0,United Kingdom,123,22785
562015,2021-08-01 14:06:00,17615.0,United Kingdom,30,5730
546388,2021-03-11 13:42:00,Sin identificar,United Kingdom,548,247263
552867,2021-05-12 08:36:00,15513.0,United Kingdom,292,110500
564480,2021-08-25 13:24:00,17656.0,United Kingdom,240,31892
540383,2021-01-06 17:47:00,16422.0,United Kingdom,203,40677
550052,2021-04-14 12:00:00,17068.0,United Kingdom,198,42255
536381,2020-12-01 09:41:00,15311.0,United Kingdom,198,44998
557964,2021-06-24 09:27:00,15498.0,United Kingdom,165,27226
570482,2021-10-10 17:00:00,17459.0,United Kingdom,227,30039
545463,2021-03-03 08:36:00,13784.0,United Kingdom,57,9675
569491,2021-10-04 13:25:00,14056.0,United Kingdom,240,52868
567381,2021-09-20 10:12:00,17450.0,United Kingdom,6760,2210480
569212,2021-10-02 12:05:00,15164.0,United Kingdom,217,47487
549906,2021-04-12 16:28:00,14998.0,United Kingdom,105,18364
569897,2021-10-06 16:01:00,17813.0,United Kingdom,595,104409
542694,2021-01-31 12:37:00,12908.0,United Kingdom,600,31800
551817,2021-05-04 11:50:00,17974.0,United Kingdom,87,17277
569241,2021-10-03 09:30:00,14488.0,United Kingdom,799,106428
545414,2021-03-02 12:43:00,12980.0,United Kingdom,24,83880
553039,2021-05-13 08:21:00,16422.0,United Kingdom,409,60063
572229,2021-10-21 14:23:00,14329.0,United Kingdom,574,116136
536500,2020-12-01 12:35:00,17377.0,United Kingdom,102,22390
568551,2021-09-27 14:58:00,14883.0,United Kingdom,250,18421
553151,2021-05-13 14:53:00,13089.0,United Kingdom,416,69296
578155,2021-11-23 11:32:00,12748.0,United Kingdom,73,17694
541008,2021-01-13 10:48:00,17848.0,United Kingdom,68,7226
574951,2021-11-08 09:44:00,15763.0,United Kingdom,84,56443
563707,2021-08-18 14:53:00,16626.0,United Kingdom,50,13730
541678,2021-01-20 14:13:00,17771.0,United Kingdom,110,11580
542881,2021-02-01 12:54:00,14587.0,United Kingdom,58,15020
580879,2021-12-06 12:18:00,17346.0,United Kingdom,66,13709
579962,2021-12-01 11:12:00,14243.0,United Kingdom,66,10742
561037,2021-07-24 11:55:00,12472.0,Germany,472,61210
547664,2021-03-24 13:16:00,13069.0,United Kingdom,398,27398
544922,2021-02-24 16:46:00,15847.0,United Kingdom,348,18068
541756,2021-01-21 11:42:00,12664.0,Finland,164,66158
578531,2021-11-24 14:40:00,17364.0,United Kingdom,205,25026
537896,2020-12-09 10:33:00,18071.0,United Kingdom,157,25895
549949,2021-04-13 12:57:00,13208.0,United Kingdom,148,20528
577812,2021-11-22 08:56:00,16956.0,United Kingdom,114,30874
538106,2020-12-09 15:20:00,17950.0,United Kingdom,57,7282
557297,2021-06-19 13:54:00,12421.0,Spain,145,23935
550360,2021-04-18 10:55:00,14978.0,United Kingdom,84,39483
547843,2021-03-27 11:22:00,18273.0,United Kingdom,20,5100
551660,2021-05-03 12:16:00,15271.0,United Kingdom,54,10666
562418,2021-08-04 16:34:00,16572.0,United Kingdom,176,36732
580820,2021-12-06 11:32:00,13685.0,United Kingdom,2,320
568990,2021-09-29 16:42:00,15933.0,United Kingdom,271,31646
577024,2021-11-17 12:47:00,14704.0,United Kingdom,107,15965
564739,2021-08-28 14:28:00,16931.0,United Kingdom,81,17483
551057,2021-04-26 11:59:00,16942.0,United Kingdom,138,28504
571032,2021-10-13 12:38:00,13827.0,United Kingdom,46,11129
543919,2021-02-14 14:03:00,13157.0,United Kingdom,190,19782
571506,2021-10-17 15:22:00,15355.0,United Kingdom,21,12625
570679,2021-10-11 15:26:00,17769.0,United Kingdom,132,37690
578211,2021-11-23 11:47:00,12748.0,United Kingdom,343,31971
558875,2021-07-04 13:35:00,13301.0,United Kingdom,81,15313
548796,2021-04-04 12:42:00,15752.0,United Kingdom,340,40378
572756,2021-10-25 17:32:00,15482.0,United Kingdom,384,36000
561109,2021-07-25 11:43:00,15218.0,United Kingdom,212,29820
546365,2021-03-11 11:35:00,12520.0,Germany,618,98742
551292,2021-04-27 14:27:00,14298.0,United Kingdom,362,43174
580173,2021-12-02 11:43:00,18282.0,United Kingdom,28,7784
554035,2021-05-20 14:07:00,16187.0,United Kingdom,26,6390
559360,2021-07-07 19:54:00,14657.0,United Kingdom,68,11454
577361,2021-11-18 16:13:00,13012.0,United Kingdom,4,1500
543382,2021-02-07 16:21:00,14030.0,United Kingdom,225,30723
553935,2021-05-20 10:32:00,15856.0,United Kingdom,615,77257
556579,2021-06-13 14:16:00,15069.0,United Kingdom,520,110953
552549,2021-05-10 10:39:00,15674.0,United Kingdom,1,33471
563468,2021-08-16 14:55:00,16168.0,United Kingdom,16,6520
565218,2021-09-01 17:45:00,12739.0,United Arab Emirates,485,97554
565289,2021-09-02 11:43:00,14911.0,EIRE,163,74913
554371,2021-05-24 10:42:00,17659.0,United Kingdom,451,59529
560779,2021-07-21 09:30:00,Sin identificar,United Kingdom,129,89516
548326,2021-03-30 13:02:00,15424.0,United Kingdom,168,18984
543800,2021-02-13 11:36:00,17282.0,United Kingdom,617,74185
576539,2021-11-15 12:43:00,13058.0,United Kingdom,26,13370
560732,2021-07-20 14:55:00,14056.0,United Kingdom,196,34103
569641,2021-10-05 12:27:00,12841.0,United Kingdom,119,19665
547931,2021-03-28 14:01:00,12594.0,Italy,1,2800
548359,2021-03-30 15:31:00,14828.0,United Kingdom,696,49392
547062,2021-03-20 13:28:00,16728.0,United Kingdom,160,22449
552233,2021-05-06 15:54:00,17068.0,United Kingdom,25,11205
541615,2021-01-20 10:43:00,16395.0,United Kingdom,132,14942
558620,2021-06-30 16:39:00,15584.0,United Kingdom,49,15465
580975,2021-12-06 15:28:00,12989.0,United Kingdom,24,6120
551470,2021-04-28 16:39:00,16782.0,United Kingdom,44,11296
561396,2021-07-27 10:40:00,13458.0,United Kingdom,512,79458
537955,2020-12-09 11:28:00,16782.0,United Kingdom,89,37170
580356,2021-12-02 16:06:00,18109.0,United Kingdom,2,1500
563011,2021-08-11 12:00:00,16283.0,United Kingdom,46,10998
554816,2021-05-26 14:01:00,17550.0,United Kingdom,22,10044
575188,2021-11-09 09:07:00,16759.0,United Kingdom,120,31090
574685,2021-11-06 12:59:00,17581.0,United Kingdom,86,17490
546653,2021-03-15 14:18:00,Sin identificar,United Kingdom,77,54952
554524,2021-05-24 17:18:00,14738.0,United Kingdom,12,1740
547358,2021-03-22 12:25:00,15998.0,United Kingdom,643,91883
540181,2021-01-05 13:09:00,13199.0,United Kingdom,216,19944
568954,2021-09-29 15:32:00,13576.0,United Kingdom,176,50244
580294,2021-12-02 13:46:00,17364.0,United Kingdom,137,27199
578296,2021-11-23 14:51:00,16653.0,United Kingdom,24,9480
563425,2021-08-16 11:37:00,15140.0,United Kingdom,343,56676
568685,2021-09-28 14:21:00,16394.0,United Kingdom,612,30876
565437,2021-09-04 13:48:00,17050.0,United Kingdom,261,56825
579534,2021-11-30 09:33:00,13784.0,United Kingdom,36,3816
549979,2021-04-13 15:06:00,17511.0,United Kingdom,20,3100
562039,2021-08-02 09:55:00,12593.0,France,52,8580
575889,2021-11-11 14:09:00,16433.0,United Kingdom,106,18426
556253,2021-06-09 16:55:00,17652.0,United Kingdom,30,18580
563201,2021-08-14 10:52:00,13838.0,United Kingdom,33,9316
569910,2021-10-06 16:47:00,17139.0,United Kingdom,570,107775
544911,2021-02-24 15:01:00,16838.0,United Kingdom,93,39212
561857,2021-07-29 16:24:00,13004.0,United Kingdom,246,30844
563840,2021-08-19 13:33:00,14712.0,United Kingdom,102,11572
570488,2021-10-10 17:12:00,14096.0,United Kingdom,779,338086
556780,2021-06-14 12:46:00,14524.0,United Kingdom,107,27514
574838,2021-11-07 11:37:00,12484.0,Spain,5,14000
536861,2020-12-03 10:44:00,12427.0,Germany,79,30350
581467,2021-12-08 19:24:00,13077.0,United Kingdom,256,15183
559883,2021-07-13 11:34:00,14397.0,United Kingdom,82,5618
570875,2021-10-12 17:00:00,12667.0,Finland,395,62013
540859,2021-01-12 10:58:00,17965.0,United Kingdom,181,43867
562210,2021-08-03 13:10:00,13486.0,United Kingdom,389,61745
563836,2021-08-19 12:56:00,15938.0,United Kingdom,48,6928
538533,2020-12-13 10:31:00,14796.0,United Kingdom,238,35761
556266,2021-06-09 19:26:00,13900.0,United Kingdom,1,850
560282,2021-07-18 08:21:00,14758.0,United Kingdom,100,27712
536609,2020-12-02 09:41:00,17850.0,United Kingdom,88,24446
572277,2021-10-23 10:38:00,16768.0,United Kingdom,108,19160
578306,2021-11-23 15:46:00,17410.0,United Kingdom,150,23634
571044,2021-10-13 13:24:00,14421.0,United Kingdom,171,35793
561664,2021-07-28 16:53:00,15189.0,United Kingdom,264,56904
545466,2021-03-03 09:26:00,18102.0,United Kingdom,200,139600
577491,2021-11-20 12:12:00,14595.0,United Kingdom,49,12599
578140,2021-11-23 10:58:00,14646.0,Netherlands,5760,795268
570638,2021-10-11 12:36:00,17888.0,United Kingdom,185,25090
549847,2021-04-12 14:43:00,15358.0,United Kingdom,505,36226
570503,2021-10-11 09:26:00,17965.0,United Kingdom,65,4846
578809,2021-11-25 13:23:00,13048.0,United Kingdom,281,46086
553735,2021-05-19 08:32:00,14735.0,United Kingdom,20,3600
567854,2021-09-22 13:37:00,14038.0,United Kingdom,264,47396
568301,2021-09-26 12:45:00,16383.0,United Kingdom,177,35890
566602,2021-09-13 16:05:00,Sin identificar,United Kingdom,393,143366
543199,2021-02-04 12:40:00,13102.0,United Kingdom,118,19506
568706,2021-09-28 15:32:00,14911.0,EIRE,59,32975
559708,2021-07-12 10:05:00,13549.0,United Kingdom,57,11655
566926,2021-09-15 15:20:00,17402.0,United Kingdom,48,11520
546002,2021-03-08 15:06:00,Sin identificar,United Kingdom,1,255
578010,2021-11-22 12:50:00,15971.0,United Kingdom,100,20400
537301,2020-12-06 11:38:00,15860.0,United Kingdom,72,10266
578817,2021-11-25 13:45:00,16764.0,United Kingdom,128,27562
541851,2021-01-23 14:20:00,17841.0,United Kingdom,52,10534
559152,2021-07-06 15:02:00,14214.0,United Kingdom,53,7695
556885,2021-06-15 12:32:00,18073.0,United Kingdom,6,1770
563853,2021-08-19 15:22:00,12560.0,Germany,8,14400
567168,2021-09-18 12:24:00,14878.0,United Kingdom,67,11069
545011,2021-02-25 13:05:00,13666.0,United Kingdom,13,4365
540701,2021-01-11 09:48:00,15640.0,United Kingdom,348,60244
575332,2021-11-09 13:53:00,13209.0,United Kingdom,48,8592
573325,2021-10-30 10:58:00,15370.0,United Kingdom,28,31380
537618,2020-12-07 13:50:00,15061.0,United Kingdom,956,202216
539740,2020-12-21 15:20:00,Sin identificar,United Kingdom,136,104132
556684,2021-06-14 09:57:00,12901.0,United Kingdom,12,8340
557676,2021-06-22 10:28:00,15804.0,United Kingdom,314,60003
549910,2021-04-12 17:12:00,16697.0,United Kingdom,27,11275
567897,2021-09-22 16:07:00,12364.0,Belgium,181,7980
537780,2020-12-08 12:45:00,17324.0,United Kingdom,51,12705
543826,2021-02-14 09:41:00,Sin identificar,United Kingdom,325,143466
555093,2021-05-31 13:15:00,12720.0,Germany,32,7496
547923,2021-03-28 13:35:00,14344.0,United Kingdom,23,8255
542549,2021-01-28 14:45:00,15696.0,United Kingdom,4,1980
573928,2021-11-02 10:07:00,16839.0,United Kingdom,365,59925
556910,2021-06-15 13:25:00,12748.0,United Kingdom,859,87387
580026,2021-12-01 11:59:00,17381.0,United Kingdom,360,30816
558447,2021-06-29 13:40:00,15311.0,United Kingdom,480,85632
549428,2021-04-08 12:01:00,15815.0,United Kingdom,192,45300
536639,2020-12-02 11:45:00,15111.0,United Kingdom,106,28850
544423,2021-02-18 15:23:00,12553.0,France,15,630
536977,2020-12-03 14:18:00,17954.0,United Kingdom,60,10878
572121,2021-10-20 19:51:00,17092.0,United Kingdom,524,78811
570245,2021-10-09 16:11:00,14415.0,United Kingdom,141,28111
544673,2021-02-22 15:46:00,13421.0,United Kingdom,495,82504
539951,2020-12-23 11:54:00,Sin identificar,United Kingdom,7,3315
543653,2021-02-11 10:26:00,14796.0,United Kingdom,188,35411
549559,2021-04-10 13:25:00,12447.0,Belgium,190,47649
549238,2021-04-07 11:30:00,14667.0,United Kingdom,205,38877
564479,2021-08-25 13:12:00,12682.0,France,206,47040
552968,2021-05-12 13:33:00,16184.0,United Kingdom,26,14822
537655,2020-12-07 16:20:00,15081.0,United Kingdom,57,11115
551851,2021-05-04 14:43:00,17511.0,United Kingdom,200,99750
570088,2021-10-07 11:32:00,16764.0,United Kingdom,95,23786
542137,2021-01-25 17:10:00,Sin identificar,United Kingdom,14,2010
542102,2021-01-25 13:26:00,12744.0,Singapore,1091,205307
547059,2021-03-20 12:50:00,14693.0,United Kingdom,34,17290
547566,2021-03-24 09:42:00,12811.0,Portugal,1,2700
544042,2021-02-15 11:52:00,14527.0,United Kingdom,29,9120
547820,2021-03-25 14:46:00,13743.0,United Kingdom,156,14172
574098,2021-11-03 10:03:00,16337.0,United Kingdom,87,15105
562843,2021-08-09 17:37:00,Sin identificar,United Kingdom,436,171873
569659,2021-10-05 13:04:00,14099.0,United Kingdom,218,36318
567213,2021-09-19 11:04:00,14684.0,United Kingdom,84,12933
548714,2021-04-03 15:07:00,17337.0,United Kingdom,264,46730
550723,2021-04-20 11:19:00,17454.0,United Kingdom,57,11543
571028,2021-10-13 12:21:00,16770.0,United Kingdom,93,11362
570843,2021-10-12 14:22:00,17293.0,United Kingdom,159,23631
546164,2021-03-10 10:04:00,15939.0,United Kingdom,165,54735
567145,2021-09-16 15:09:00,12921.0,United Kingdom,354,54946
573019,2021-10-27 12:33:00,15145.0,United Kingdom,190,31234
576651,2021-11-16 10:37:00,14626.0,United Kingdom,209,60907
557218,2021-06-17 12:31:00,17426.0,United Kingdom,36,9816
563438,2021-08-16 12:59:00,13743.0,United Kingdom,168,16632
569367,2021-10-03 15:28:00,13994.0,United Kingdom,378,80811
556462,2021-06-12 10:46:00,14450.0,United Kingdom,89,21380
562604,2021-08-08 10:51:00,17611.0,United Kingdom,270,30160
578666,2021-11-24 17:06:00,17727.0,United Kingdom,645,106025
566079,2021-09-09 09:52:00,17593.0,United Kingdom,782,98562
553738,2021-05-19 08:55:00,17469.0,United Kingdom,130,30536
579135,2021-11-28 12:44:00,18096.0,United Kingdom,218,28844
543463,2021-02-08 14:06:00,15311.0,United Kingdom,518,69427
541999,2021-01-25 10:45:00,Sin identificar,United Kingdom,404,156903
568323,2021-09-26 13:45:00,15078.0,United Kingdom,136,30436
578307,2021-11-23 15:53:00,17290.0,United Kingdom,276,35303
550838,2021-04-21 11:31:00,14577.0,United Kingdom,60,12111
568549,2021-09-27 14:52:00,13950.0,United Kingdom,69,14435
569932,2021-10-06 17:51:00,18221.0,United Kingdom,148,17180
546563,2021-03-15 10:49:00,15047.0,United Kingdom,222,34362
574476,2021-11-04 12:20:00,17203.0,United Kingdom,147,21523
566269,2021-09-11 13:39:00,17864.0,United Kingdom,380,27231
559636,2021-07-11 12:01:00,13058.0,United Kingdom,9,4755
542590,2021-01-28 16:18:00,17920.0,United Kingdom,83,15985
551814,2021-05-04 11:45:00,18065.0,United Kingdom,34,9580
550352,2021-04-18 10:21:00,16719.0,United Kingdom,125,22572
558644,2021-07-01 10:16:00,14156.0,EIRE,19,67910
579013,2021-11-28 09:48:00,18229.0,United Kingdom,82,31710
566204,2021-09-09 14:58:00,14628.0,United Kingdom,166,34038
536750,2020-12-02 14:04:00,17850.0,United Kingdom,118,43480
548401,2021-03-31 09:07:00,14479.0,United Kingdom,59,14185
539272,2020-12-16 15:29:00,15759.0,United Kingdom,32,9724
569573,2021-10-05 10:11:00,17511.0,United Kingdom,2085,385584
559511,2021-07-08 15:31:00,15920.0,United Kingdom,3,237
567511,2021-09-20 14:57:00,13094.0,United Kingdom,216,22896
561646,2021-07-28 15:19:00,16029.0,United Kingdom,248,47760
564353,2021-08-24 15:08:00,15764.0,United Kingdom,1165,156470
569571,2021-10-05 10:09:00,16684.0,United Kingdom,2788,248740
553873,2021-05-19 14:42:00,14859.0,United Kingdom,209,29686
571298,2021-10-17 08:14:00,15769.0,United Kingdom,1300,232700
564559,2021-08-26 09:37:00,15811.0,United Kingdom,292,47896
566575,2021-09-13 13:15:00,17133.0,United Kingdom,1238,165890
554837,2021-05-26 16:30:00,14584.0,United Kingdom,79,25442
566914,2021-09-15 14:08:00,15466.0,United Kingdom,246,33453
562263,2021-08-03 15:45:00,17514.0,United Kingdom,135,20865
546498,2021-03-14 11:44:00,15493.0,United Kingdom,155,53876
554351,2021-05-24 08:53:00,15132.0,United Kingdom,118,17610
538049,2020-12-09 13:21:00,12748.0,United Kingdom,8,1840
544301,2021-02-17 12:59:00,14606.0,United Kingdom,76,14733
559656,2021-07-11 12:57:00,13675.0,United Kingdom,126,17838
562341,2021-08-04 12:13:00,15005.0,United Kingdom,195,19228
575624,2021-11-10 13:18:00,18217.0,United Kingdom,223,30385
542849,2021-02-01 11:35:00,Sin identificar,United Kingdom,20,7645
557472,2021-06-20 13:27:00,12432.0,Norway,1090,286206
575211,2021-11-09 10:39:00,17377.0,United Kingdom,137,28751
561936,2021-08-01 12:57:00,14403.0,United Kingdom,16,20400
